,libro,capitulo,verso,texto
23455,Mateo,10,42,"42 Y si le dan siquiera un vaso de agua fresca a uno de mis seguidores más insignificantes, les aseguro que recibirán una recompensa»."
23456,Mateo,11,1,"1 Jesús y Juan el Bautista Cuando Jesús terminó de darles esas instrucciones a los doce discípulos, salió a enseñar y a predicar en las ciudades de toda la región."
23457,Mateo,11,2,"2 Juan el Bautista, quien estaba en prisión, oyó acerca de todas las cosas que hacía el Mesías. Entonces envió a sus discípulos para que le preguntaran a Jesús:"
23458,Mateo,11,3,3 —¿Eres tú el Mesías a quien hemos esperado o debemos seguir buscando a otro?
23459,Mateo,11,4,4 Jesús les dijo:
23460,Mateo,11,5,"5 los ciegos ven, los cojos caminan bien, los leprosos son curados, los sordos oyen, los muertos resucitan, y a los pobres se les predica la Buena Noticia."
23461,Mateo,11,6,6 Y díganle: “Dios bendice a los que no se apartan por causa de mí” .
23462,Mateo,11,7,"7 Mientras los discípulos de Juan se iban, Jesús comenzó a hablar acerca de él a las multitudes:"
23463,Mateo,11,8,"8 ¿O esperaban ver a un hombre vestido con ropa costosa? No, la gente que usa ropa costosa vive en los palacios."
23464,Mateo,11,9,"9 ¿Buscaban a un profeta? Así es, y él es más que un profeta."
23465,Mateo,11,10,"10 Juan es el hombre al que se refieren las Escrituras cuando dicen: “Mira, envío a mi mensajero por anticipado, y él preparará el camino delante de ti” ."
23466,Mateo,11,11,"11 »Les digo la verdad, de todos los que han vivido, nadie es superior a Juan el Bautista. Sin embargo, hasta la persona más insignificante en el reino del cielo es superior a él."
23467,Mateo,11,12,"12 Desde los días en que Juan el Bautista comenzó a predicar hasta ahora, el reino del cielo ha venido avanzando con fuerza, y gente violenta lo está atacando."
23468,Mateo,11,13,"13 Pues, antes de que viniera Juan, todos los profetas y la ley de Moisés anunciaban este tiempo;"
23469,Mateo,11,14,"14 y si ustedes están dispuestos a aceptar lo que les digo, él es Elías, aquel que los profetas dijeron que vendría."
23470,Mateo,11,15,"15 ¡Todo el que tenga oídos para oír, que escuche y entienda!"
23471,Mateo,11,16,16 »¿Con qué puedo comparar a esta generación? Se parece a los niños que juegan en la plaza. Se quejan ante sus amigos:
23472,Mateo,11,17,"17 “Tocamos canciones de bodas, y no bailaron; entonces tocamos cantos fúnebres, y no se lamentaron”."
23473,Mateo,11,18,"18 »Pues Juan no dedicaba el tiempo a comer y beber, y ustedes dicen: “Está poseído por un demonio”."
23474,Mateo,11,19,"19 El Hijo del Hombre, por su parte, festeja y bebe, y ustedes dicen: “¡Es un glotón y un borracho y es amigo de cobradores de impuestos y de otros pecadores!”. Pero la sabiduría demuestra estar en lo cierto por medio de sus resultados»."
23475,Mateo,11,20,"20 Juicio para los incrédulos Luego Jesús comenzó a denunciar a las ciudades en las que había hecho tantos milagros, porque no se habían arrepentido de sus pecados ni se habían vuelto a Dios."
23476,Mateo,11,21,"21 «¡Qué aflicción les espera, Corazín y Betsaida! Pues, si en las perversas ciudades de Tiro y de Sidón se hubieran hecho los milagros que hice entre ustedes, hace tiempo sus habitantes se habrían arrepentido de sus pecados vistiéndose con ropa de tela áspera y echándose ceniza sobre la cabeza en señal de remordimiento."
23477,Mateo,11,22,"22 Les digo que, el día del juicio, a Tiro y a Sidón les irá mejor que a ustedes."
23478,Mateo,11,23,"23 »Y ustedes, los de Capernaúm, ¿serán honrados en el cielo? No, descenderán al lugar de los muertos. Pues, si hubiera hecho en la perversa ciudad de Sodoma los milagros que hice entre ustedes, la ciudad estaría aquí hasta el día de hoy."
23479,Mateo,11,24,"24 Les digo que, el día del juicio, aun a Sodoma le irá mejor que a ustedes»."
23480,Mateo,11,25,"25 Jesús da gracias al Padre En esa ocasión, Jesús hizo la siguiente oración:"
23481,Mateo,11,26,"26 Sí, Padre, ¡te agradó hacerlo de esa manera!"
23482,Mateo,11,27,"27 »Mi Padre me ha confiado todo. Nadie conoce verdaderamente al Hijo excepto el Padre, y nadie conoce verdaderamente al Padre excepto el Hijo y aquellos a quienes el Hijo decide revelarlo»."
23483,Mateo,11,28,28 Luego dijo Jesús:
23484,Mateo,11,29,"29 Pónganse mi yugo. Déjenme enseñarles, porque yo soy humilde y tierno de corazón, y encontrarán descanso para el alma."
23485,Mateo,11,30,30 Pues mi yugo es fácil de llevar y la carga que les doy es liviana».
23486,Mateo,12,1,"1 Discusión acerca del día de descanso Por ese tiempo, Jesús caminaba en el día de descanso por unos terrenos sembrados. Sus discípulos tenían hambre, entonces comenzaron a arrancar unas espigas de grano y a comérselas."
23487,Mateo,12,2,"2 Algunos fariseos los vieron y protestaron: —Mira, tus discípulos violan la ley al cosechar granos en el día de descanso."
23488,Mateo,12,3,3 —¿No han leído en las Escrituras lo que hizo David cuando él y sus compañeros tuvieron hambre?
23489,Mateo,12,4,"4 Entró en la casa de Dios, y él y sus compañeros violaron la ley al comer los panes sagrados, que solo a los sacerdotes se les permitía comer."
23490,Mateo,12,5,5 ¿Y no han leído en la ley de Moisés que los sacerdotes de turno en el templo pueden trabajar en el día de descanso?
23491,Mateo,12,6,"6 Les digo, ¡aquí hay uno que es superior al templo!"
23492,Mateo,12,7,"7 Ustedes no habrían condenado a mis discípulos —quienes son inocentes— si conocieran el significado de la Escritura que dice: “Quiero que tengan compasión, no que ofrezcan sacrificios” ."
23493,Mateo,12,8,"8 Pues el Hijo del Hombre es Señor, ¡incluso del día de descanso!"
23494,Mateo,12,9,"9 Jesús sana en el día de descanso Luego Jesús entró en la sinagoga de ellos,"
23495,Mateo,12,10,10 y allí vio a un hombre que tenía una mano deforme. Los fariseos le preguntaron a Jesús: —¿Permite la ley que una persona trabaje sanando en el día de descanso? (Esperaban que él dijera que sí para poder levantar cargos en su contra).
23496,Mateo,12,11,11 Él les respondió:
23497,Mateo,12,12,"12 ¡Y cuánto más valiosa es una persona que una oveja! Así es, la ley permite que una persona haga el bien en el día de descanso."
23498,Mateo,12,13,"13 Después le dijo al hombre: Entonces el hombre la extendió, y la mano quedó restaurada, ¡igual que la otra!"
23499,Mateo,12,14,14 Entonces los fariseos convocaron a una reunión para tramar cómo matar a Jesús.
23500,Mateo,12,15,"15 Jesús, el Siervo elegido de Dios Pero Jesús sabía lo que ellos tenían en mente. Entonces salió de esa región, y mucha gente lo siguió. Sanó a todos los enfermos de esa multitud,"
23501,Mateo,12,16,16 pero les advirtió que no revelaran quién era él.
23502,Mateo,12,17,17 Con eso se cumplió la profecía de Isaías acerca de él:
23503,Mateo,12,18,"18 «Miren a mi Siervo, al que he elegido. Él es mi Amado, quien me complace. Pondré mi Espíritu sobre él, y proclamará justicia a las naciones."
23504,Mateo,12,19,"19 No peleará ni gritará, ni levantará su voz en público."
23505,Mateo,12,20,"20 No aplastará la caña más débil ni apagará una vela que titila. Al final, hará que la justicia salga victoriosa."
23506,Mateo,12,21,21 Y su nombre será la esperanza de todo el mundo» .
23507,Mateo,12,22,22 Jesús y el príncipe de los demonios Luego le llevaron a Jesús a un hombre ciego y mudo que estaba poseído por un demonio. Jesús sanó al hombre para que pudiera hablar y ver.
23508,Mateo,12,23,"23 La multitud quedó llena de asombro, y preguntaba: «¿Será posible que Jesús sea el Hijo de David, el Mesías?»."
23509,Mateo,12,24,"24 Pero cuando los fariseos oyeron del milagro, dijeron: «Con razón puede expulsar demonios. Él recibe su poder de Satanás, el príncipe de los demonios»."
23510,Mateo,12,25,25 Jesús conocía sus pensamientos y les contestó:
23511,Mateo,12,26,"26 Si Satanás expulsa a Satanás, está dividido y pelea contra sí mismo; su propio reino no sobrevivirá."
23512,Mateo,12,27,"27 Entonces, si mi poder proviene de Satanás, ¿qué me dicen de sus propios exorcistas, quienes también expulsan demonios? Así que ellos los condenarán a ustedes por lo que acaban de decir."
23513,Mateo,12,28,"28 Sin embargo, si yo expulso a los demonios por el Espíritu de Dios, entonces el reino de Dios ha llegado y está entre ustedes."
23514,Mateo,12,29,"29 Pues, ¿quién tiene suficiente poder para entrar en la casa de un hombre fuerte como Satanás y saquear sus bienes? Solo alguien aún más fuerte, alguien que pudiera atarlo y después saquear su casa."
23515,Mateo,12,30,"30 »El que no está conmigo, a mí se opone, y el que no trabaja conmigo, en realidad, trabaja en mi contra."
23516,Mateo,12,31,"31 »Por eso les digo, cualquier pecado y blasfemia pueden ser perdonados, excepto la blasfemia contra el Espíritu Santo, que jamás será perdonada."
23517,Mateo,12,32,"32 El que hable en contra del Hijo del Hombre puede ser perdonado, pero el que hable contra el Espíritu Santo jamás será perdonado, ya sea en este mundo o en el que vendrá."
23518,Mateo,12,33,"33 »A un árbol se le identifica por su fruto. Si el árbol es bueno, su fruto será bueno. Si el árbol es malo, su fruto será malo."
23519,Mateo,12,34,34 ¡Camada de víboras! ¿Cómo podrían hombres malvados como ustedes hablar de lo que es bueno y correcto? Pues lo que está en el corazón determina lo que uno dice.
23520,Mateo,12,35,"35 Una persona buena produce cosas buenas del tesoro de su buen corazón, y una persona mala produce cosas malas del tesoro de su mal corazón."
23521,Mateo,12,36,"36 Les digo lo siguiente: el día del juicio, tendrán que dar cuenta de toda palabra inútil que hayan dicho."
23522,Mateo,12,37,37 Las palabras que digas te absolverán o te condenarán».
23523,Mateo,12,38,"38 La señal de Jonás Un día, algunos maestros de la ley religiosa y algunos fariseos se acercaron a Jesús y le dijeron: —Maestro, queremos que nos muestres alguna señal milagrosa para probar tu autoridad."
23524,Mateo,12,39,39 Jesús les respondió:
23525,Mateo,12,40,"40 Así como Jonás estuvo en el vientre del gran pez durante tres días y tres noches, el Hijo del Hombre estará en el corazón de la tierra durante tres días y tres noches."
23526,Mateo,12,41,"41 »El día del juicio los habitantes de Nínive se levantarán contra esta generación y la condenarán, porque ellos se arrepintieron de sus pecados al escuchar la predicación de Jonás. Ahora alguien superior a Jonás está aquí, pero ustedes se niegan a arrepentirse."
23527,Mateo,12,42,"42 La reina de Saba también se levantará contra esta generación el día del juicio y la condenará, porque vino de una tierra lejana para oír la sabiduría de Salomón. Ahora alguien superior a Salomón está aquí, pero ustedes se niegan a escuchar."
23528,Mateo,12,43,"43 »Cuando un espíritu maligno sale de una persona, va al desierto en busca de descanso, pero no lo encuentra."
23529,Mateo,12,44,"44 Entonces dice: “Volveré a la persona de la cual salí”. De modo que regresa y encuentra su antigua casa vacía, barrida y en orden."
23530,Mateo,12,45,"45 Entonces el espíritu busca a otros siete espíritus más malignos que él, y todos entran en la persona y viven allí. Y entonces esa persona queda peor que antes. Eso es lo que le ocurrirá a esta generación maligna."
23531,Mateo,12,46,"46 La verdadera familia de Jesús Mientras Jesús hablaba a la multitud, su madre y sus hermanos estaban afuera y pedían hablar con él."
23532,Mateo,12,47,47 Alguien le dijo a Jesús: «Tu madre y tus hermanos están afuera y desean hablar contigo» .
23533,Mateo,12,48,48 Jesús preguntó:
23534,Mateo,12,49,49 Luego señaló a sus discípulos y dijo:
23535,Mateo,12,50,50 Pues todo el que hace la voluntad de mi Padre que está en el cielo es mi hermano y mi hermana y mi madre».
23536,Mateo,13,1,"1 Parábola del sembrador Más tarde ese mismo día, Jesús salió de la casa y se sentó junto al lago."
23537,Mateo,13,2,"2 Pronto se reunió una gran multitud alrededor de él, así que entró en una barca. Se sentó allí y enseñó mientras la gente estaba de pie en la orilla."
23538,Mateo,13,3,3 Contó muchas historias en forma de parábola como la siguiente:
23539,Mateo,13,4,"4 A medida que esparcía las semillas por el campo, algunas cayeron sobre el camino y los pájaros vinieron y se las comieron."
23540,Mateo,13,5,5 Otras cayeron en tierra poco profunda con roca debajo de ella. Las semillas germinaron con rapidez porque la tierra era poco profunda;
23541,Mateo,13,6,"6 pero pronto las plantas se marchitaron bajo el calor del sol y, como no tenían raíces profundas, murieron."
23542,Mateo,13,7,"7 Otras semillas cayeron entre espinos, los cuales crecieron y ahogaron los brotes;"
23543,Mateo,13,8,"8 pero otras semillas cayeron en tierra fértil, ¡y produjeron una cosecha que fue treinta, sesenta y hasta cien veces más numerosa de lo que se había sembrado!"
23544,Mateo,13,9,"9 Todo el que tenga oídos para oír, que escuche y entienda»."
23545,Mateo,13,10,10 Sus discípulos vinieron y le preguntaron: —¿Por qué usas parábolas cuando hablas con la gente?
23546,Mateo,13,11,"11 —les contestó—,"
23547,Mateo,13,12,"12 A los que escuchan mis enseñanzas se les dará más comprensión, y tendrán conocimiento en abundancia; pero a los que no escuchan se les quitará aun lo poco que entiendan."
23548,Mateo,13,13,"13 Por eso uso estas parábolas: Pues ellos miran, pero en realidad no ven. Oyen, pero en realidad no escuchan ni entienden."
23549,Mateo,13,14,"14 »De esa forma, se cumple la profecía de Isaías que dice: “Cuando ustedes oigan lo que digo, no entenderán. Cuando vean lo que hago, no comprenderán."
23550,Mateo,13,15,"15 Pues el corazón de este pueblo está endurecido, y sus oídos no pueden oír, y han cerrado los ojos, así que sus ojos no pueden ver, y sus oídos no pueden oír, y sus corazones no pueden entender, y no pueden volver a mí para que yo los sane” ."
23551,Mateo,13,16,"16 »Pero benditos son los ojos de ustedes, porque ven; y sus oídos, porque oyen."
23552,Mateo,13,17,"17 Les digo la verdad, muchos profetas y muchas personas justas anhelaron ver lo que ustedes ven, pero no lo vieron; y anhelaron oír lo que ustedes oyen, pero no lo oyeron."
23553,Mateo,13,18,18 »Escuchen ahora la explicación de la parábola acerca del agricultor que salió a sembrar:
23554,Mateo,13,19,19 Las semillas que cayeron en el camino representan a los que oyen el mensaje del reino y no lo entienden. Entonces viene el maligno y arrebata la semilla que fue sembrada en el corazón.
23555,Mateo,13,20,20 Las semillas sobre la tierra rocosa representan a los que oyen el mensaje y de inmediato lo reciben con alegría;
23556,Mateo,13,21,"21 pero, como no tienen raíces profundas, no duran mucho. En cuanto tienen problemas o son perseguidos por creer la palabra de Dios, caen."
